core-1             | 2024-06-19T19:23:30.877Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Е О
core-1             | 2024-06-19T19:23:30.877Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Г З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:30 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%97 HTTP/1.1" 200 108629 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:30 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%9E HTTP/1.1" 200 304216 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:30 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%A1 HTTP/1.1" 200 1621517 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:30.967Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param Н Т
core-1             | 2024-06-19T19:23:30.967Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param И Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:30 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%A2 HTTP/1.1" 200 168635 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:30 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%A0 HTTP/1.1" 200 194453 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.117Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param Ж Н
core-1             | 2024-06-19T19:23:31.117Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Р Б
core-1             | 2024-06-19T19:23:31.117Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param О С
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%9D HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%A1 HTTP/1.1" 200 192190 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%91 HTTP/1.1" 200 195389 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.228Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param Ж Н
core-1             | 2024-06-19T19:23:31.228Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param И Б
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%9D HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%91 HTTP/1.1" 200 419529 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.257Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param К Д
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%94 HTTP/1.1" 200 333988 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.432Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param Н В
core-1             | 2024-06-19T19:23:31.432Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Е Б
core-1             | 2024-06-19T19:23:31.432Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param К Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%92 HTTP/1.1" 200 258358 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.456Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param Б Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%9D HTTP/1.1" 200 38321 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%9D HTTP/1.1" 200 462685 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%91 HTTP/1.1" 200 827811 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:31.501Z  INFO 1 --- [core] [ionShutdownHook] com.zaxxer.hikari.HikariDataSource       : slaveHikariPool - Shutdown completed.
core-2             | 2024-06-19T19:23:31.501Z  INFO 1 --- [core] [ionShutdownHook] com.zaxxer.hikari.HikariDataSource       : masterHikariPool - Shutdown initiated...
core-2             | 2024-06-19T19:23:31.503Z  INFO 1 --- [core] [ionShutdownHook] com.zaxxer.hikari.HikariDataSource       : masterHikariPool - Shutdown completed.
core-1             | 2024-06-19T19:23:31.631Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param З М
core-1             | 2024-06-19T19:23:31.631Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param О З
core-1             | 2024-06-19T19:23:31.631Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Н П
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%97 HTTP/1.1" 200 53192 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%97&last_name=%D0%9C HTTP/1.1" 200 126617 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%9F HTTP/1.1" 200 375906 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.657Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param Н М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%9C HTTP/1.1" 200 437371 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.783Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param К П
core-1             | 2024-06-19T19:23:31.783Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param О Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%A0 HTTP/1.1" 200 43999 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%9F HTTP/1.1" 200 709535 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:31.826Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param П Л
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%9B HTTP/1.1" 200 270404 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2 exited with code 0
core-1             | 2024-06-19T19:23:31.981Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param Р О
core-1             | 2024-06-19T19:23:31.981Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Б З
core-1             | 2024-06-19T19:23:31.981Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param С Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%97 HTTP/1.1" 200 29778 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:31 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9E HTTP/1.1" 200 63751 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%93 HTTP/1.1" 200 710720 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.039Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param М З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%97 HTTP/1.1" 200 830214 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.104Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param С З
core-1             | 2024-06-19T19:23:32.104Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Н З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%97 HTTP/1.1" 200 152120 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%97 HTTP/1.1" 200 361925 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.242Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Г А
core-1             | 2024-06-19T19:23:32.242Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param К Б
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%90 HTTP/1.1" 200 215547 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.259Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param Р М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9C HTTP/1.1" 200 285889 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%91 HTTP/1.1" 200 581222 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.390Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param М Ж
core-1             | 2024-06-19T19:23:32.390Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param Д Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%96 HTTP/1.1" 200 310595 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.415Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param И М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%A0 HTTP/1.1" 200 351195 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
haproxy            | [WARNING]  (8) : Server pgsql-ro/db-slave-2 is DOWN, reason: Layer4 timeout, check duration: 2001ms. 1 active and 0 backup servers left. 4 sessions active, 0 requeued, 0 remaining in queue.
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%9C HTTP/1.1" 200 637004 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.460Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param П К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%9A HTTP/1.1" 200 947314 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.517Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param П Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%93 HTTP/1.1" 200 364229 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.644Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Д З
core-1             | 2024-06-19T19:23:32.644Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param Р Л
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9B HTTP/1.1" 200 140764 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.658Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Г Д
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%94 HTTP/1.1" 200 124660 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%97 HTTP/1.1" 200 401322 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.791Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param С Д
core-1             | 2024-06-19T19:23:32.791Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param В П
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%94 HTTP/1.1" 200 431136 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.818Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param А Е
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%9F HTTP/1.1" 200 1634843 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.887Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param Д М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%95 HTTP/1.1" 200 1345934 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%9C HTTP/1.1" 200 1262625 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:32.958Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param Т Р
core-1             | 2024-06-19T19:23:32.958Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param Т Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%A0 HTTP/1.1" 200 141586 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:32 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%A0 HTTP/1.1" 200 141586 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.059Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param И Т
core-1             | 2024-06-19T19:23:33.059Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param К В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%A2 HTTP/1.1" 200 232507 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%92 HTTP/1.1" 200 501732 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.192Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param А И
core-1             | 2024-06-19T19:23:33.192Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Б В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%92 HTTP/1.1" 200 43667 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%98 HTTP/1.1" 200 1609268 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.277Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param А И
core-1             | 2024-06-19T19:23:33.277Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param Л В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9B&last_name=%D0%92 HTTP/1.1" 200 209614 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%98 HTTP/1.1" 200 1609252 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.360Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Л Т
core-1             | 2024-06-19T19:23:33.360Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param Е С
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9B&last_name=%D0%A2 HTTP/1.1" 200 135354 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%A1 HTTP/1.1" 200 1677481 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.446Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param Р И
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%98 HTTP/1.1" 200 134203 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.458Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param О З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%97 HTTP/1.1" 200 53192 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.593Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param В В
core-1             | 2024-06-19T19:23:33.593Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param И И
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%98 HTTP/1.1" 200 284711 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.615Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Н А
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%90 HTTP/1.1" 200 282888 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%92 HTTP/1.1" 200 1115270 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.654Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Ж Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%A0 HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.762Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param Р Л
core-1             | 2024-06-19T19:23:33.762Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param Л К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9B HTTP/1.1" 200 140764 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9B&last_name=%D0%9A HTTP/1.1" 200 564749 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.911Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param М Л
core-1             | 2024-06-19T19:23:33.911Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param И К
core-1             | 2024-06-19T19:23:33.911Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param С В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%92 HTTP/1.1" 200 640913 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:33.967Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param Л М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%9A HTTP/1.1" 200 1041702 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9B&last_name=%D0%9C HTTP/1.1" 200 346294 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:33 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%9B HTTP/1.1" 200 1189192 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:34.107Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param С П
core-1             | 2024-06-19T19:23:34.107Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param Р Н
core-1             | 2024-06-19T19:23:34.107Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param И Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9D HTTP/1.1" 200 150072 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%9D HTTP/1.1" 200 316341 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%9F HTTP/1.1" 200 912249 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:34.166Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Р М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9C HTTP/1.1" 200 285889 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:34.261Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param П Р
core-1             | 2024-06-19T19:23:34.261Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param Г Т
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%A2 HTTP/1.1" 200 115191 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%A0 HTTP/1.1" 200 154009 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:34.451Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param Р Н
core-1             | 2024-06-19T19:23:34.451Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param И О
core-1             | 2024-06-19T19:23:34.451Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Н Ж
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%96 HTTP/1.1" 200 55150 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:34.459Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param С Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:34 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9D HTTP/1.1" 200 150072 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
